ccaa_code,ccaa_name,Edad,Periodo,Sexo,prob_mortalidad
17,"Rioja, La",15,2009,Mujeres,0.000134966
13,"Madrid, Comunidad de",20,2016,Mujeres,0.000134981
01,Andalucía,5,1995,Mujeres,0.000135004
04,"Balears, Illes",5,1997,Hombres,0.00013500899999999998
17,"Rioja, La",10,1998,Hombres,0.000135016
15,"Navarra, Comunidad Foral de",20,2014,Mujeres,0.000135036
16,País Vasco,5,1995,Mujeres,0.000135093
17,"Rioja, La",10,1995,Hombres,0.000135096
07,Castilla y León,10,2003,Mujeres,0.000135099
17,"Rioja, La",10,1993,Mujeres,0.000135179
03,"Asturias, Principado de",1,2013,Mujeres,0.00013520199999999998
04,"Balears, Illes",10,1998,Mujeres,0.000135221
06,Cantabria,10,2020,Hombres,0.000135266
10,Comunitat Valenciana,15,2014,Mujeres,0.000135268
04,"Balears, Illes",1,2007,Mujeres,0.000135285
13,"Madrid, Comunidad de",1,2014,Hombres,0.000135287
09,Cataluña,5,2004,Hombres,0.00013531
17,"Rioja, La",20,2019,Mujeres,0.00013544000000000002
17,"Rioja, La",5,2008,Hombres,0.00013547899999999998
10,Comunitat Valenciana,20,2013,Mujeres,0.000135564
13,"Madrid, Comunidad de",10,1998,Hombres,0.000135577
02,Aragón,10,2010,Hombres,0.000135658
07,Castilla y León,1,2014,Mujeres,0.000135666
13,"Madrid, Comunidad de",25,2015,Mujeres,0.000135689
11,Extremadura,1,2011,Hombres,0.000135714
06,Cantabria,10,2022,Hombres,0.00013572600000000002
09,Cataluña,10,2010,Hombres,0.000135791
08,Castilla - La Mancha,5,2014,Hombres,0.000135824
16,País Vasco,10,2018,Mujeres,0.000135976
06,Cantabria,30,2012,Mujeres,0.000135979
11,Extremadura,5,2000,Hombres,0.000135993
17,"Rioja, La",15,2010,Hombres,0.000136055
14,"Murcia, Región de",15,2022,Mujeres,0.00013606799999999999
15,"Navarra, Comunidad Foral de",1,2011,Hombres,0.000136089
13,"Madrid, Comunidad de",1,2018,Mujeres,0.000136098
12,Galicia,15,2014,Mujeres,0.000136119
11,Extremadura,15,2014,Hombres,0.000136231
14,"Murcia, Región de",1,2021,Hombres,0.000136292
16,País Vasco,20,2009,Mujeres,0.000136389
12,Galicia,20,2014,Mujeres,0.000136606
10,Comunitat Valenciana,5,2001,Mujeres,0.00013669500000000002
03,"Asturias, Principado de",15,2008,Hombres,0.000136763
12,Galicia,10,1996,Mujeres,0.000136797
05,Canarias,5,2003,Mujeres,0.00013685
11,Extremadura,15,1998,Mujeres,0.000136851
13,"Madrid, Comunidad de",1,2013,Mujeres,0.000136866
10,Comunitat Valenciana,15,2010,Mujeres,0.000136947
10,Comunitat Valenciana,1,2014,Mujeres,0.00013696700000000002
13,"Madrid, Comunidad de",15,2023,Mujeres,0.00013701
08,Castilla - La Mancha,20,2019,Mujeres,0.000137012
16,País Vasco,20,2016,Mujeres,0.00013714699999999998
02,Aragón,10,2000,Hombres,0.00013717999999999998
11,Extremadura,5,2000,Mujeres,0.00013725100000000002
01,Andalucía,20,2023,Mujeres,0.000137728
08,Castilla - La Mancha,15,2014,Mujeres,0.000137796
15,"Navarra, Comunidad Foral de",5,2005,Hombres,0.00013786200000000002
04,"Balears, Illes",5,1996,Hombres,0.000137889
06,Cantabria,5,2017,Hombres,0.000138051
01,Andalucía,1,2014,Hombres,0.00013807
12,Galicia,15,2015,Mujeres,0.00013819300000000002
02,Aragón,5,1992,Hombres,0.000138211
14,"Murcia, Región de",25,2010,Mujeres,0.000138216
01,Andalucía,25,2023,Mujeres,0.00013828299999999998
16,País Vasco,20,2008,Mujeres,0.00013828699999999999
03,"Asturias, Principado de",20,2011,Mujeres,0.00013831
07,Castilla y León,10,1996,Hombres,0.000138321
01,Andalucía,5,1998,Hombres,0.000138345
06,Cantabria,1,2023,Mujeres,0.000138353
13,"Madrid, Comunidad de",25,2019,Mujeres,0.000138417
04,"Balears, Illes",25,2017,Mujeres,0.000138449
07,Castilla y León,5,2008,Hombres,0.000138451
04,"Balears, Illes",25,2020,Mujeres,0.000138457
13,"Madrid, Comunidad de",15,2016,Mujeres,0.000138472
01,Andalucía,10,2002,Mujeres,0.00013857
13,"Madrid, Comunidad de",25,2011,Mujeres,0.000138591
09,Cataluña,5,2000,Hombres,0.00013861
02,Aragón,5,1994,Hombres,0.00013867599999999998
01,Andalucía,15,2012,Mujeres,0.000138699
15,"Navarra, Comunidad Foral de",5,1992,Hombres,0.00013878399999999998
01,Andalucía,5,2004,Hombres,0.000138847
10,Comunitat Valenciana,5,1997,Mujeres,0.00013888100000000001
08,Castilla - La Mancha,10,2002,Mujeres,0.00013900299999999998
13,"Madrid, Comunidad de",20,2019,Mujeres,0.000139038
13,"Madrid, Comunidad de",1,2016,Mujeres,0.000139061
01,Andalucía,1,2019,Mujeres,0.000139091
03,"Asturias, Principado de",15,2006,Mujeres,0.00013911299999999998
09,Cataluña,1,2016,Hombres,0.000139114
09,Cataluña,10,1993,Mujeres,0.000139139
09,Cataluña,20,2021,Mujeres,0.000139141
02,Aragón,15,1994,Mujeres,0.000139154
12,Galicia,10,2001,Hombres,0.00013918
09,Cataluña,10,2009,Hombres,0.000139259
03,"Asturias, Principado de",15,2005,Mujeres,0.000139312
01,Andalucía,5,1991,Mujeres,0.000139372
08,Castilla - La Mancha,1,2018,Mujeres,0.000139408
07,Castilla y León,1,2011,Hombres,0.00013945
03,"Asturias, Principado de",1,1995,Mujeres,0.000139561
16,País Vasco,25,2021,Mujeres,0.000139609
17,"Rioja, La",10,2011,Mujeres,0.00013961100000000002
10,Comunitat Valenciana,25,2020,Mujeres,0.000139648
01,Andalucía,10,2010,Hombres,0.000139674
17,"Rioja, La",1,2012,Hombres,0.000139689
12,Galicia,5,2012,Hombres,0.000139701
03,"Asturias, Principado de",1,2004,Hombres,0.000139822
09,Cataluña,1,2008,Hombres,0.000139858
13,"Madrid, Comunidad de",30,2015,Mujeres,0.00013985900000000002
05,Canarias,1,2010,Hombres,0.00013986899999999999
04,"Balears, Illes",1,2019,Mujeres,0.00013996
12,Galicia,5,2004,Hombres,0.000140017
01,Andalucía,10,2009,Hombres,0.000140065
01,Andalucía,20,2022,Mujeres,0.000140119
07,Castilla y León,5,1992,Mujeres,0.00014014
15,"Navarra, Comunidad Foral de",20,1996,Mujeres,0.000140159
17,"Rioja, La",10,2008,Hombres,0.000140212
02,Aragón,20,1999,Mujeres,0.000140324
14,"Murcia, Región de",10,2002,Mujeres,0.000140357
17,"Rioja, La",15,2014,Hombres,0.000140365
10,Comunitat Valenciana,1,2020,Hombres,0.000140426
17,"Rioja, La",15,2017,Mujeres,0.000140512
06,Cantabria,15,2022,Mujeres,0.000140517
14,"Murcia, Región de",10,2005,Mujeres,0.000140532
15,"Navarra, Comunidad Foral de",10,1999,Hombres,0.000140554
09,Cataluña,1,2013,Hombres,0.00014061599999999998
17,"Rioja, La",5,1992,Hombres,0.000140719
01,Andalucía,20,2013,Mujeres,0.000140983
09,Cataluña,1,2022,Mujeres,0.000141057
05,Canarias,15,2023,Mujeres,0.000141096
06,Cantabria,10,2019,Mujeres,0.000141127
15,"Navarra, Comunidad Foral de",20,1995,Mujeres,0.000141173
02,Aragón,1,2020,Mujeres,0.000141397
13,"Madrid, Comunidad de",20,2017,Mujeres,0.00014147499999999998
11,Extremadura,5,1991,Mujeres,0.000141494
05,Canarias,5,1992,Mujeres,0.000141527
02,Aragón,10,2021,Hombres,0.00014169499999999998
10,Comunitat Valenciana,15,2018,Mujeres,0.000141708
14,"Murcia, Región de",15,2010,Hombres,0.000141782
09,Cataluña,5,2008,Hombres,0.00014183299999999998
07,Castilla y León,5,2017,Mujeres,0.000141877
01,Andalucía,20,2015,Mujeres,0.00014191899999999998
05,Canarias,1,2006,Hombres,0.000141923
07,Castilla y León,1,1998,Mujeres,0.00014200699999999998
07,Castilla y León,10,2013,Mujeres,0.00014202300000000002
16,País Vasco,25,2013,Mujeres,0.000142074
08,Castilla - La Mancha,5,1992,Mujeres,0.00014209
04,"Balears, Illes",1,2018,Mujeres,0.000142094
01,Andalucía,1,2013,Hombres,0.00014211199999999998
16,País Vasco,10,2021,Hombres,0.000142122
15,"Navarra, Comunidad Foral de",1,2013,Hombres,0.000142218
17,"Rioja, La",15,2012,Mujeres,0.000142262
09,Cataluña,1,2017,Hombres,0.000142321
07,Castilla y León,5,1999,Mujeres,0.000142407
11,Extremadura,20,2018,Mujeres,0.000142426
04,"Balears, Illes",25,2009,Mujeres,0.00014244599999999998
08,Castilla - La Mancha,15,2010,Mujeres,0.000142449
07,Castilla y León,15,2018,Mujeres,0.00014248
02,Aragón,10,1992,Hombres,0.000142549
09,Cataluña,1,2008,Mujeres,0.000142594
16,País Vasco,1,2012,Mujeres,0.00014263400000000002
13,"Madrid, Comunidad de",10,2000,Hombres,0.000142685
01,Andalucía,5,1998,Mujeres,0.000142822
02,Aragón,1,1991,Hombres,0.000142874
03,"Asturias, Principado de",1,2006,Mujeres,0.000142975
06,Cantabria,10,1997,Hombres,0.000142986
10,Comunitat Valenciana,25,2016,Mujeres,0.00014299400000000002
05,Canarias,1,1999,Hombres,0.000143004
17,"Rioja, La",10,2009,Hombres,0.000143071
05,Canarias,20,2018,Mujeres,0.000143142
10,Comunitat Valenciana,5,1995,Mujeres,0.00014327100000000002
11,Extremadura,1,2007,Hombres,0.000143289
14,"Murcia, Región de",10,2000,Mujeres,0.000143311
04,"Balears, Illes",20,2017,Mujeres,0.000143373
03,"Asturias, Principado de",15,1992,Mujeres,0.000143374
09,Cataluña,20,2015,Mujeres,0.00014343
16,País Vasco,1,2008,Hombres,0.00014344599999999998
09,Cataluña,5,1996,Hombres,0.00014352
05,Canarias,10,2016,Hombres,0.000143581
10,Comunitat Valenciana,25,2014,Mujeres,0.000143766
06,Cantabria,30,2014,Mujeres,0.000143777
16,País Vasco,25,2009,Mujeres,0.000143785
02,Aragón,5,2014,Hombres,0.000143813
16,País Vasco,15,1999,Mujeres,0.000143847
08,Castilla - La Mancha,25,2014,Mujeres,0.00014393
17,"Rioja, La",20,2016,Mujeres,0.000143985
08,Castilla - La Mancha,10,1997,Hombres,0.00014399400000000002
12,Galicia,10,1999,Mujeres,0.000144001
12,Galicia,15,2012,Mujeres,0.00014400199999999998
10,Comunitat Valenciana,20,2008,Mujeres,0.000144039
04,"Balears, Illes",1,2015,Mujeres,0.00014405100000000002
17,"Rioja, La",15,2013,Hombres,0.000144056
12,Galicia,20,2016,Mujeres,0.000144062
15,"Navarra, Comunidad Foral de",35,1998,Mujeres,0.000144159
03,"Asturias, Principado de",1,2017,Hombres,0.00014416699999999998
17,"Rioja, La",20,2015,Mujeres,0.000144412
06,Cantabria,30,1998,Mujeres,0.000144442
13,"Madrid, Comunidad de",25,2018,Mujeres,0.00014447399999999999
13,"Madrid, Comunidad de",20,2012,Mujeres,0.000144477
10,Comunitat Valenciana,15,2017,Mujeres,0.000144497
17,"Rioja, La",15,2011,Mujeres,0.000144532
05,Canarias,5,1995,Mujeres,0.00014455299999999998
06,Cantabria,15,2005,Mujeres,0.000144623
08,Castilla - La Mancha,15,2020,Hombres,0.00014475799999999999
08,Castilla - La Mancha,5,2000,Hombres,0.00014476500000000001
09,Cataluña,1,2013,Mujeres,0.000145023
12,Galicia,5,2009,Hombres,0.000145034
06,Cantabria,1,2021,Mujeres,0.000145094
13,"Madrid, Comunidad de",25,2013,Mujeres,0.000145098
17,"Rioja, La",1,2013,Hombres,0.000145139
10,Comunitat Valenciana,10,1997,Mujeres,0.000145142
11,Extremadura,25,2011,Mujeres,0.00014534700000000002
11,Extremadura,1,2010,Mujeres,0.000145359
11,Extremadura,5,2003,Hombres,0.000145369
12,Galicia,10,1993,Mujeres,0.000145398
06,Cantabria,25,2018,Mujeres,0.0001454
10,Comunitat Valenciana,15,2011,Mujeres,0.00014544000000000002
11,Extremadura,5,2002,Mujeres,0.000145442
08,Castilla - La Mancha,25,2018,Mujeres,0.00014544299999999998
06,Cantabria,10,1991,Mujeres,0.000145478
08,Castilla - La Mancha,20,2011,Mujeres,0.00014551900000000001
09,Cataluña,5,1999,Mujeres,0.000145538
02,Aragón,1,2011,Hombres,0.00014559300000000001
01,Andalucía,5,1994,Mujeres,0.000145656
11,Extremadura,20,2007,Mujeres,0.000145692
06,Cantabria,10,1999,Hombres,0.000145802
11,Extremadura,15,2014,Mujeres,0.000145831
11,Extremadura,10,2015,Hombres,0.00014592700000000001
04,"Balears, Illes",10,1991,Hombres,0.00014593999999999997
16,País Vasco,15,2011,Mujeres,0.000145987
16,País Vasco,15,2018,Mujeres,0.000146007
08,Castilla - La Mancha,15,2011,Mujeres,0.000146081
04,"Balears, Illes",5,2011,Mujeres,0.00014610100000000002
11,Extremadura,1,2011,Mujeres,0.000146165
06,Cantabria,30,2022,Mujeres,0.000146201
08,Castilla - La Mancha,5,1996,Mujeres,0.00014620600000000002
11,Extremadura,5,2015,Hombres,0.000146263
01,Andalucía,5,2005,Hombres,0.00014627200000000003
10,Comunitat Valenciana,5,2018,Hombres,0.000146361
03,"Asturias, Principado de",1,2016,Hombres,0.000146365
08,Castilla - La Mancha,5,2004,Hombres,0.000146564
16,País Vasco,15,2001,Mujeres,0.00014660200000000002
13,"Madrid, Comunidad de",10,2001,Mujeres,0.000146676
03,"Asturias, Principado de",15,2007,Mujeres,0.00014668100000000001
10,Comunitat Valenciana,1,2019,Hombres,0.00014668300000000002
14,"Murcia, Región de",5,1997,Mujeres,0.00014681700000000001
09,Cataluña,1,2002,Mujeres,0.00014685799999999998
04,"Balears, Illes",15,2018,Mujeres,0.000146877
15,"Navarra, Comunidad Foral de",20,1999,Mujeres,0.000146892
09,Cataluña,25,2017,Mujeres,0.000146926
03,"Asturias, Principado de",1,1998,Hombres,0.000146985
02,Aragón,5,2016,Hombres,0.000147008
07,Castilla y León,1,2010,Mujeres,0.000147059
10,Comunitat Valenciana,5,1996,Mujeres,0.00014707799999999998
02,Aragón,10,2004,Hombres,0.000147116
01,Andalucía,5,2003,Mujeres,0.00014712700000000002
14,"Murcia, Región de",10,2011,Hombres,0.000147261
15,"Navarra, Comunidad Foral de",15,1991,Mujeres,0.00014729900000000001
16,País Vasco,5,1999,Hombres,0.000147344
04,"Balears, Illes",5,1995,Mujeres,0.000147371
07,Castilla y León,25,2017,Mujeres,0.00014740400000000001
11,Extremadura,10,2020,Hombres,0.000147617
01,Andalucía,15,2020,Mujeres,0.00014766199999999998
10,Comunitat Valenciana,5,2001,Hombres,0.00014774599999999998
15,"Navarra, Comunidad Foral de",5,2003,Hombres,0.000147754
09,Cataluña,10,1992,Mujeres,0.00014779
13,"Madrid, Comunidad de",25,2022,Mujeres,0.000147804
11,Extremadura,10,1997,Mujeres,0.000147808
02,Aragón,1,2002,Mujeres,0.000147838
17,"Rioja, La",5,2005,Hombres,0.000147919
16,País Vasco,5,1998,Mujeres,0.00014794599999999998
08,Castilla - La Mancha,10,2007,Hombres,0.000147963
03,"Asturias, Principado de",20,1999,Mujeres,0.000147978
06,Cantabria,10,2001,Hombres,0.000148008
13,"Madrid, Comunidad de",20,2011,Mujeres,0.00014804500000000002
07,Castilla y León,5,2007,Mujeres,0.00014807600000000002
05,Canarias,20,2023,Mujeres,0.000148094
13,"Madrid, Comunidad de",15,2006,Mujeres,0.000148095
01,Andalucía,10,2003,Mujeres,0.00014815
16,País Vasco,25,2012,Mujeres,0.000148277
11,Extremadura,5,2007,Hombres,0.000148283
12,Galicia,25,2020,Mujeres,0.000148443
16,País Vasco,25,2017,Mujeres,0.000148565
09,Cataluña,25,2013,Mujeres,0.000148588
17,"Rioja, La",5,1993,Mujeres,0.00014860400000000002
16,País Vasco,5,2001,Hombres,0.000148615
01,Andalucía,5,2001,Hombres,0.000148621
12,Galicia,1,2012,Hombres,0.000148696
13,"Madrid, Comunidad de",1,2019,Hombres,0.00014871300000000002
01,Andalucía,20,2011,Mujeres,0.000148747
14,"Murcia, Región de",15,2000,Mujeres,0.000148842
15,"Navarra, Comunidad Foral de",1,2009,Mujeres,0.000148857
01,Andalucía,10,1995,Mujeres,0.000148875
12,Galicia,10,1994,Mujeres,0.000148921
06,Cantabria,5,2013,Mujeres,0.000148984
05,Canarias,15,2005,Mujeres,0.000149158
17,"Rioja, La",10,2003,Mujeres,0.000149205
08,Castilla - La Mancha,10,2009,Hombres,0.000149221
09,Cataluña,1,2014,Hombres,0.00014928199999999998
09,Cataluña,25,2018,Mujeres,0.000149318
09,Cataluña,15,2020,Mujeres,0.00014939399999999999
14,"Murcia, Región de",5,2008,Mujeres,0.000149439
15,"Navarra, Comunidad Foral de",35,2011,Mujeres,0.00014951800000000001
12,Galicia,10,2020,Hombres,0.000149579
16,País Vasco,10,2007,Mujeres,0.000149679
01,Andalucía,5,1993,Mujeres,0.00014968500000000001
10,Comunitat Valenciana,5,1996,Hombres,0.00014973500000000002
10,Comunitat Valenciana,5,1999,Mujeres,0.00014975199999999999
16,País Vasco,5,2000,Hombres,0.00014977399999999998
05,Canarias,15,2016,Hombres,0.000149898
10,Comunitat Valenciana,15,2012,Mujeres,0.000149939
05,Canarias,5,1996,Mujeres,0.000149997
16,País Vasco,1,2021,Mujeres,0.000150018
11,Extremadura,1,2002,Mujeres,0.00015001900000000001
08,Castilla - La Mancha,15,2003,Mujeres,0.00015007100000000002
10,Comunitat Valenciana,10,2002,Mujeres,0.000150167
01,Andalucía,1,2011,Hombres,0.000150247
12,Galicia,20,2018,Mujeres,0.000150249
06,Cantabria,10,2002,Hombres,0.000150286
06,Cantabria,10,1998,Hombres,0.000150296
06,Cantabria,15,2018,Hombres,0.000150309
10,Comunitat Valenciana,1,2019,Mujeres,0.00015032
14,"Murcia, Región de",1,1994,Mujeres,0.000150395
03,"Asturias, Principado de",30,2012,Mujeres,0.000150422
04,"Balears, Illes",1,2020,Mujeres,0.000150469
11,Extremadura,1,2005,Mujeres,0.000150507
06,Cantabria,20,2022,Hombres,0.00015051300000000001
03,"Asturias, Principado de",1,2017,Mujeres,0.00015052499999999999
14,"Murcia, Región de",20,2019,Mujeres,0.00015056
04,"Balears, Illes",1,2023,Mujeres,0.00015062900000000002
15,"Navarra, Comunidad Foral de",35,2023,Mujeres,0.00015078500000000001
13,"Madrid, Comunidad de",20,2022,Mujeres,0.00015081
02,Aragón,5,2013,Hombres,0.000150822
17,"Rioja, La",35,2015,Mujeres,0.000150824
01,Andalucía,20,2017,Mujeres,0.00015096399999999999
09,Cataluña,1,2023,Mujeres,0.000150981
11,Extremadura,20,2019,Mujeres,0.000150982
05,Canarias,5,1991,Mujeres,0.000151047
09,Cataluña,1,2006,Mujeres,0.000151074
10,Comunitat Valenciana,10,1998,Hombres,0.00015110999999999998
04,"Balears, Illes",15,2011,Hombres,0.000151129
07,Castilla y León,1,2012,Mujeres,0.00015114
09,Cataluña,10,1997,Mujeres,0.000151172
14,"Murcia, Región de",10,1998,Hombres,0.000151251
08,Castilla - La Mancha,20,2008,Mujeres,0.000151312
02,Aragón,25,2023,Mujeres,0.00015137400000000002
09,Cataluña,20,2010,Mujeres,0.00015144599999999999
17,"Rioja, La",1,2009,Mujeres,0.000151458
09,Cataluña,1,2011,Mujeres,0.000151479
03,"Asturias, Principado de",25,2011,Mujeres,0.00015164400000000001
03,"Asturias, Principado de",15,2022,Mujeres,0.000151648
12,Galicia,5,2000,Mujeres,0.000151662
04,"Balears, Illes",10,2011,Hombres,0.00015181800000000002
08,Castilla - La Mancha,15,1997,Mujeres,0.00015185
07,Castilla y León,1,2008,Mujeres,0.000151922
07,Castilla y León,5,2000,Mujeres,0.00015198500000000002
04,"Balears, Illes",15,2014,Hombres,0.00015198700000000002
16,País Vasco,1,2018,Hombres,0.000152006
16,País Vasco,10,1996,Mujeres,0.000152022
07,Castilla y León,15,2023,Mujeres,0.00015202399999999998
05,Canarias,10,2010,Hombres,0.00015207
06,Cantabria,25,2010,Mujeres,0.000152143
11,Extremadura,1,2004,Mujeres,0.000152237
09,Cataluña,25,2022,Mujeres,0.00015229300000000001
14,"Murcia, Región de",5,1999,Mujeres,0.000152323
05,Canarias,15,2016,Mujeres,0.000152665
13,"Madrid, Comunidad de",15,2010,Hombres,0.00015270300000000002
03,"Asturias, Principado de",1,2003,Mujeres,0.000152752
03,"Asturias, Principado de",15,2018,Hombres,0.00015276300000000001
05,Canarias,1,2012,Hombres,0.000152809
07,Castilla y León,5,1999,Hombres,0.000152827
16,País Vasco,25,2015,Mujeres,0.000152926
09,Cataluña,15,2012,Mujeres,0.000152927
01,Andalucía,5,2002,Hombres,0.000152978
01,Andalucía,1,2012,Mujeres,0.000153006
05,Canarias,5,2003,Hombres,0.000153029
01,Andalucía,20,2020,Mujeres,0.000153036
05,Canarias,10,2013,Mujeres,0.000153148
05,Canarias,10,1997,Hombres,0.00015321899999999998
17,"Rioja, La",30,2007,Mujeres,0.000153244
03,"Asturias, Principado de",10,2003,Mujeres,0.000153254
16,País Vasco,25,2023,Mujeres,0.000153263
11,Extremadura,20,2013,Mujeres,0.000153301
05,Canarias,15,2010,Mujeres,0.000153322
13,"Madrid, Comunidad de",5,1995,Mujeres,0.000153381
11,Extremadura,5,2013,Mujeres,0.00015343100000000002
15,"Navarra, Comunidad Foral de",20,2001,Mujeres,0.000153438
06,Cantabria,5,2012,Mujeres,0.000153449
11,Extremadura,20,2022,Mujeres,0.00015348899999999998
02,Aragón,10,2004,Mujeres,0.000153492
15,"Navarra, Comunidad Foral de",10,2006,Mujeres,0.000153525
11,Extremadura,15,2007,Mujeres,0.000153531
03,"Asturias, Principado de",5,2011,Hombres,0.00015365300000000001
15,"Navarra, Comunidad Foral de",15,1996,Mujeres,0.00015365500000000002
07,Castilla y León,10,2011,Hombres,0.000153696
11,Extremadura,5,2004,Mujeres,0.000153714
04,"Balears, Illes",10,1995,Hombres,0.000153724
11,Extremadura,15,2008,Mujeres,0.000153741
01,Andalucía,25,2022,Mujeres,0.000153771
03,"Asturias, Principado de",10,2018,Mujeres,0.000153824
01,Andalucía,10,2005,Hombres,0.000153834
11,Extremadura,10,2000,Mujeres,0.00015387999999999998
01,Andalucía,15,1995,Mujeres,0.000153882
07,Castilla y León,15,2016,Hombres,0.00015388699999999999
17,"Rioja, La",10,2000,Hombres,0.00015393299999999998
15,"Navarra, Comunidad Foral de",5,1994,Hombres,0.000154065
03,"Asturias, Principado de",25,2023,Mujeres,0.000154115
01,Andalucía,5,1996,Hombres,0.000154124
06,Cantabria,20,2021,Hombres,0.00015427
05,Canarias,15,2015,Mujeres,0.000154273
16,País Vasco,15,2003,Mujeres,0.00015437100000000002
02,Aragón,25,2012,Mujeres,0.000154378
14,"Murcia, Región de",10,2007,Hombres,0.000154429
07,Castilla y León,10,2000,Mujeres,0.00015444299999999998
05,Canarias,5,2010,Mujeres,0.000154455
08,Castilla - La Mancha,10,1997,Mujeres,0.000154513
09,Cataluña,10,1991,Mujeres,0.00015471299999999998
05,Canarias,10,1995,Mujeres,0.00015479
10,Comunitat Valenciana,5,1994,Mujeres,0.000154792
02,Aragón,1,2012,Mujeres,0.000154814
07,Castilla y León,20,2013,Mujeres,0.000154855
03,"Asturias, Principado de",25,2020,Mujeres,0.000154926
07,Castilla y León,15,2014,Hombres,0.00015493299999999998
17,"Rioja, La",5,1999,Hombres,0.00015496799999999998
14,"Murcia, Región de",15,2006,Mujeres,0.000154976
03,"Asturias, Principado de",25,2006,Mujeres,0.00015501000000000002
