Sexo	Comunidades y Ciudades Autónomas	Nivel de formación alcanzado	Periodo	Total
Ambos sexos	06 Cantabria	Educación superior	2018T1	30,8
Ambos sexos	06 Cantabria	Educación superior	2017T4	31,3
Ambos sexos	06 Cantabria	Educación superior	2017T3	32,3
Ambos sexos	06 Cantabria	Educación superior	2017T2	31
Ambos sexos	06 Cantabria	Educación superior	2017T1	31,6
Ambos sexos	06 Cantabria	Educación superior	2016T4	31,3
Ambos sexos	06 Cantabria	Educación superior	2016T3	31,1
Ambos sexos	06 Cantabria	Educación superior	2016T2	30,7
Ambos sexos	06 Cantabria	Educación superior	2016T1	30,5
Ambos sexos	06 Cantabria	Educación superior	2015T4	30,7
Ambos sexos	06 Cantabria	Educación superior	2015T3	29,7
Ambos sexos	06 Cantabria	Educación superior	2015T2	29,6
Ambos sexos	06 Cantabria	Educación superior	2015T1	30,2
Ambos sexos	06 Cantabria	Educación superior	2014T4	29,8
Ambos sexos	06 Cantabria	Educación superior	2014T3	29,6
Ambos sexos	06 Cantabria	Educación superior	2014T2	30,1
Ambos sexos	06 Cantabria	Educación superior	2014T1	29,8
Ambos sexos	07 Castilla y León	Total	2025T1	100
Ambos sexos	07 Castilla y León	Total	2024T4	100
Ambos sexos	07 Castilla y León	Total	2024T3	100
Ambos sexos	07 Castilla y León	Total	2024T2	100
Ambos sexos	07 Castilla y León	Total	2024T1	100
Ambos sexos	07 Castilla y León	Total	2023T4	100
Ambos sexos	07 Castilla y León	Total	2023T3	100
Ambos sexos	07 Castilla y León	Total	2023T2	100
Ambos sexos	07 Castilla y León	Total	2023T1	100
Ambos sexos	07 Castilla y León	Total	2022T4	100
Ambos sexos	07 Castilla y León	Total	2022T3	100
Ambos sexos	07 Castilla y León	Total	2022T2	100
Ambos sexos	07 Castilla y León	Total	2022T1	100
Ambos sexos	07 Castilla y León	Total	2021T4	100
Ambos sexos	07 Castilla y León	Total	2021T3	100
Ambos sexos	07 Castilla y León	Total	2021T2	100
Ambos sexos	07 Castilla y León	Total	2021T1	100
Ambos sexos	07 Castilla y León	Total	2020T4	100
Ambos sexos	07 Castilla y León	Total	2020T3	100
Ambos sexos	07 Castilla y León	Total	2020T2	100
Ambos sexos	07 Castilla y León	Total	2020T1	100
Ambos sexos	07 Castilla y León	Total	2019T4	100
Ambos sexos	07 Castilla y León	Total	2019T3	100
Ambos sexos	07 Castilla y León	Total	2019T2	100
Ambos sexos	07 Castilla y León	Total	2019T1	100
Ambos sexos	07 Castilla y León	Total	2018T4	100
Ambos sexos	07 Castilla y León	Total	2018T3	100
Ambos sexos	07 Castilla y León	Total	2018T2	100
Ambos sexos	07 Castilla y León	Total	2018T1	100
Ambos sexos	07 Castilla y León	Total	2017T4	100
Ambos sexos	07 Castilla y León	Total	2017T3	100
Ambos sexos	07 Castilla y León	Total	2017T2	100
Ambos sexos	07 Castilla y León	Total	2017T1	100
Ambos sexos	07 Castilla y León	Total	2016T4	100
Ambos sexos	07 Castilla y León	Total	2016T3	100
Ambos sexos	07 Castilla y León	Total	2016T2	100
Ambos sexos	07 Castilla y León	Total	2016T1	100
Ambos sexos	07 Castilla y León	Total	2015T4	100
Ambos sexos	07 Castilla y León	Total	2015T3	100
Ambos sexos	07 Castilla y León	Total	2015T2	100
Ambos sexos	07 Castilla y León	Total	2015T1	100
Ambos sexos	07 Castilla y León	Total	2014T4	100
Ambos sexos	07 Castilla y León	Total	2014T3	100
Ambos sexos	07 Castilla y León	Total	2014T2	100
Ambos sexos	07 Castilla y León	Total	2014T1	100
Ambos sexos	07 Castilla y León	Analfabetos	2025T1	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2024T4	0,8
Ambos sexos	07 Castilla y León	Analfabetos	2024T3	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2024T2	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2024T1	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2023T4	0,5
Ambos sexos	07 Castilla y León	Analfabetos	2023T3	0,5
Ambos sexos	07 Castilla y León	Analfabetos	2023T2	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2023T1	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2022T4	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2022T3	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2022T2	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2022T1	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2021T4	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2021T3	0,5
Ambos sexos	07 Castilla y León	Analfabetos	2021T2	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2021T1	0,5
Ambos sexos	07 Castilla y León	Analfabetos	2020T4	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2020T3	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2020T2	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2020T1	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2019T4	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2019T3	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2019T2	0,6
Ambos sexos	07 Castilla y León	Analfabetos	2019T1	0,7
Ambos sexos	07 Castilla y León	Analfabetos	2018T4	0,8
Ambos sexos	07 Castilla y León	Analfabetos	2018T3	0,9
Ambos sexos	07 Castilla y León	Analfabetos	2018T2	0,8
Ambos sexos	07 Castilla y León	Analfabetos	2018T1	0,8
Ambos sexos	07 Castilla y León	Analfabetos	2017T4	0,9
Ambos sexos	07 Castilla y León	Analfabetos	2017T3	0,8
Ambos sexos	07 Castilla y León	Analfabetos	2017T2	0,9
Ambos sexos	07 Castilla y León	Analfabetos	2017T1	0,8
Ambos sexos	07 Castilla y León	Analfabetos	2016T4	1
Ambos sexos	07 Castilla y León	Analfabetos	2016T3	0,9
Ambos sexos	07 Castilla y León	Analfabetos	2016T2	0,9
Ambos sexos	07 Castilla y León	Analfabetos	2016T1	1
Ambos sexos	07 Castilla y León	Analfabetos	2015T4	0,9
Ambos sexos	07 Castilla y León	Analfabetos	2015T3	1,2
Ambos sexos	07 Castilla y León	Analfabetos	2015T2	1,1
Ambos sexos	07 Castilla y León	Analfabetos	2015T1	1
Ambos sexos	07 Castilla y León	Analfabetos	2014T4	1
Ambos sexos	07 Castilla y León	Analfabetos	2014T3	1
Ambos sexos	07 Castilla y León	Analfabetos	2014T2	0,9
Ambos sexos	07 Castilla y León	Analfabetos	2014T1	1
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2025T1	2,5
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2024T4	2,9
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2024T3	2,7
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2024T2	2,8
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2024T1	3,1
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2023T4	3
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2023T3	2,8
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2023T2	2,9
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2023T1	2,7
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2022T4	2,4
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2022T3	2,5
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2022T2	2,5
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2022T1	2,6
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2021T4	2,6
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2021T3	2,5
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2021T2	2,5
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2021T1	2,6
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2020T4	2,7
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2020T3	2,9
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2020T2	2,9
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2020T1	3,2
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2019T4	3,2
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2019T3	3,2
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2019T2	3,3
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2019T1	3,2
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2018T4	3,3
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2018T3	3,6
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2018T2	4
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2018T1	4,1
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2017T4	4,1
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2017T3	4,4
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2017T2	4,5
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2017T1	4,3
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2016T4	4,6
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2016T3	4,4
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2016T2	4,9
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2016T1	4,9
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2015T4	4,9
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2015T3	5,1
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2015T2	5,2
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2015T1	5,3
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2014T4	5,3
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2014T3	5,6
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2014T2	5,5
Ambos sexos	07 Castilla y León	Estudios primarios incompletos	2014T1	5,4
Ambos sexos	07 Castilla y León	Educación primaria	2025T1	13,6
Ambos sexos	07 Castilla y León	Educación primaria	2024T4	13,3
Ambos sexos	07 Castilla y León	Educación primaria	2024T3	12,8
Ambos sexos	07 Castilla y León	Educación primaria	2024T2	13,6
Ambos sexos	07 Castilla y León	Educación primaria	2024T1	13,9
Ambos sexos	07 Castilla y León	Educación primaria	2023T4	14,2
Ambos sexos	07 Castilla y León	Educación primaria	2023T3	14,3
Ambos sexos	07 Castilla y León	Educación primaria	2023T2	15
Ambos sexos	07 Castilla y León	Educación primaria	2023T1	16,1
Ambos sexos	07 Castilla y León	Educación primaria	2022T4	15,2
Ambos sexos	07 Castilla y León	Educación primaria	2022T3	15,3
Ambos sexos	07 Castilla y León	Educación primaria	2022T2	15,1
Ambos sexos	07 Castilla y León	Educación primaria	2022T1	15,4
Ambos sexos	07 Castilla y León	Educación primaria	2021T4	15,7
Ambos sexos	07 Castilla y León	Educación primaria	2021T3	15,5
Ambos sexos	07 Castilla y León	Educación primaria	2021T2	15,4
Ambos sexos	07 Castilla y León	Educación primaria	2021T1	15,5
Ambos sexos	07 Castilla y León	Educación primaria	2020T4	15,4
Ambos sexos	07 Castilla y León	Educación primaria	2020T3	16,3
Ambos sexos	07 Castilla y León	Educación primaria	2020T2	17,3
Ambos sexos	07 Castilla y León	Educación primaria	2020T1	17,4
Ambos sexos	07 Castilla y León	Educación primaria	2019T4	17,1
Ambos sexos	07 Castilla y León	Educación primaria	2019T3	17,3
Ambos sexos	07 Castilla y León	Educación primaria	2019T2	18
Ambos sexos	07 Castilla y León	Educación primaria	2019T1	18,3
Ambos sexos	07 Castilla y León	Educación primaria	2018T4	17,5
Ambos sexos	07 Castilla y León	Educación primaria	2018T3	17,1
Ambos sexos	07 Castilla y León	Educación primaria	2018T2	17,4
Ambos sexos	07 Castilla y León	Educación primaria	2018T1	17,2
Ambos sexos	07 Castilla y León	Educación primaria	2017T4	17,5
Ambos sexos	07 Castilla y León	Educación primaria	2017T3	17,4
Ambos sexos	07 Castilla y León	Educación primaria	2017T2	18
Ambos sexos	07 Castilla y León	Educación primaria	2017T1	18,5
Ambos sexos	07 Castilla y León	Educación primaria	2016T4	18,7
Ambos sexos	07 Castilla y León	Educación primaria	2016T3	19,2
Ambos sexos	07 Castilla y León	Educación primaria	2016T2	19,5
Ambos sexos	07 Castilla y León	Educación primaria	2016T1	19,2
Ambos sexos	07 Castilla y León	Educación primaria	2015T4	19,2
Ambos sexos	07 Castilla y León	Educación primaria	2015T3	19
Ambos sexos	07 Castilla y León	Educación primaria	2015T2	19,2
Ambos sexos	07 Castilla y León	Educación primaria	2015T1	19,6
Ambos sexos	07 Castilla y León	Educación primaria	2014T4	19,3
Ambos sexos	07 Castilla y León	Educación primaria	2014T3	19,3
Ambos sexos	07 Castilla y León	Educación primaria	2014T2	19,9
Ambos sexos	07 Castilla y León	Educación primaria	2014T1	20,9
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2025T1	28,6
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2024T4	28,2
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2024T3	28,8
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2024T2	29,1
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2024T1	28,9
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2023T4	28,6
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2023T3	27,7
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2023T2	27,8
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2023T1	28,2
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2022T4	28,3
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2022T3	28,3
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2022T2	29,1
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2022T1	29,8
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2021T4	28,9
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2021T3	29,5
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2021T2	30,4
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2021T1	30,3
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2020T4	29,9
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2020T3	29,4
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2020T2	29,2
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2020T1	29,1
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2019T4	29,5
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2019T3	29
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2019T2	29,1
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2019T1	29
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2018T4	29,6
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2018T3	29,9
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2018T2	30
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2018T1	30,2
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2017T4	29,5
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2017T3	29,4
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2017T2	29,7
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2017T1	29,8
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2016T4	28,6
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2016T3	29,2
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2016T2	28,9
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2016T1	29,1
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2015T4	28,8
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2015T3	28,8
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2015T2	29,2
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2015T1	28,4
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2014T4	28,8
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2014T3	28,4
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2014T2	27,9
Ambos sexos	07 Castilla y León	Primera etapa de Educación Secundaria y similar	2014T1	27,4
Ambos sexos	07 Castilla y León	Segunda etapa de educación secundaria, con orientación general	2025T1	13,9
Ambos sexos	07 Castilla y León	Segunda etapa de educación secundaria, con orientación general	2024T4	13,5
Ambos sexos	07 Castilla y León	Segunda etapa de educación secundaria, con orientación general	2024T3	12,7
Ambos sexos	07 Castilla y León	Segunda etapa de educación secundaria, con orientación general	2024T2	13,2
Ambos sexos	07 Castilla y León	Segunda etapa de educación secundaria, con orientación general	2024T1	12,9
Ambos sexos	07 Castilla y León	Segunda etapa de educación secundaria, con orientación general	2023T4	13,3
Ambos sexos	07 Castilla y León	Segunda etapa de educación secundaria, con orientación general	2023T3	13,2
Ambos sexos	07 Castilla y León	Segunda etapa de educación secundaria, con orientación general	2023T2	13,6
Ambos sexos	07 Castilla y León	Segunda etapa de educación secundaria, con orientación general	2023T1	13,3
